Loi,fos_codes
c:vabb:466184,5.4
c:vabb:466185,5.6
c:vabb:466186,3.3
c:vabb:466187,3.2
c:vabb:466189,6.2.1
c:vabb:466190,5.3
c:vabb:466192,3.2
c:vabb:466194,5.3
c:vabb:466195,3.1
c:vabb:466196,5.2
c:vabb:466199,6.2.1
c:vabb:466199,6.2.2
c:vabb:466202,6.2.2
c:vabb:466203,3.3
c:vabb:466204,5.5
c:vabb:466206,5.2
c:vabb:466208,5.6
c:vabb:466209,1.5
c:vabb:466210,3.2
c:vabb:466213,5.4
c:vabb:466213,5.5
c:vabb:466214,6.2.2
c:vabb:466217,1.2
c:vabb:466217,5.5
c:vabb:466218,5.6
c:vabb:466220,5.3
c:vabb:466225,3.2
c:vabb:466226,5.7
c:vabb:466229,6.1.1
c:vabb:466230,5.5
c:vabb:466232,1.2
c:vabb:466235,6.3.2
c:vabb:466238,5.3
c:vabb:466240,3.2
c:vabb:466241,3.3
c:vabb:466242,5.8
c:vabb:466251,3.2
c:vabb:466256,5.1
c:vabb:466257,3.1
c:vabb:466258,3.3
c:vabb:466259,3.1
c:vabb:466262,3.3
c:vabb:466263,3.3
c:vabb:466264,3.2
c:vabb:466268,5.1
c:vabb:466270,3.3
c:vabb:466271,3.2
c:vabb:466274,3.2
c:vabb:466275,3.2
c:vabb:466276,3.1
c:vabb:466278,3.2
c:vabb:466281,3.2
c:vabb:466282,1.6
c:vabb:466283,3.1
c:vabb:466286,6.2.2
c:vabb:466287,3.2
c:vabb:466288,1.6
c:vabb:466289,3.3
c:vabb:466290,3.2
c:vabb:466299,1.5
c:vabb:466301,3.2
c:vabb:466304,5.6
c:vabb:466305,2.11
c:vabb:466306,5.7
c:vabb:466307,1.6
c:vabb:466308,3.1
c:vabb:466309,3.2
c:vabb:466310,3.3
c:vabb:466312,3.2
c:vabb:466313,3.3
c:vabb:466314,3.3
c:vabb:466315,3.2
c:vabb:466317,3.2
c:vabb:466321,5.2
c:vabb:466322,1.2
c:vabb:466323,5.2
c:vabb:466324,5.2
c:vabb:466326,5.2
c:vabb:466328,5.2
c:vabb:466329,5.2
c:vabb:466330,5.5
c:vabb:466334,5.2
c:vabb:466341,5.2
c:vabb:466345,5.2
c:vabb:466348,5.2
c:vabb:466349,5.9
c:vabb:466350,3.1
c:vabb:466351,5.3
c:vabb:466356,5.3
c:vabb:466360,0
c:vabb:466361,5.2
c:vabb:466362,5.3
c:vabb:466364,4.1
c:vabb:466368,6.3.1
c:vabb:466369,5.4
c:vabb:466373,5.1
c:vabb:466374,5.1
c:vabb:466378,5.1
c:vabb:466378,5.3
c:vabb:466379,5.1
c:vabb:466380,3.2
c:vabb:466385,5.3
c:vabb:466387,5.4
c:vabb:466388,5.6
c:vabb:466389,5.5
c:vabb:466392,3.3
c:vabb:466396,5.6
c:vabb:466399,5.4
c:vabb:466402,5.4
c:vabb:466403,3.3
c:vabb:466407,1.5
c:vabb:466408,6.2.2
c:vabb:466411,5.4
c:vabb:466412,5.5
c:vabb:466413,5.5
c:vabb:466415,5.5
c:vabb:466417,5.5
c:vabb:466421,5.5
c:vabb:466422,5.5
c:vabb:466423,5.5
c:vabb:466424,6.2.1
c:vabb:466432,5.1
c:vabb:466433,5.5
c:vabb:466436,5.3
c:vabb:466437,1.1
c:vabb:466440,5.1
c:vabb:466443,5.3
c:vabb:466444,5.1
c:vabb:466445,3.3
c:vabb:466448,5.4
c:vabb:466449,5.1
c:vabb:466450,5.1
c:vabb:466451,5.3
c:vabb:466454,3.2
c:vabb:466458,5.1
c:vabb:466460,5.1
c:vabb:466463,5.1
c:vabb:466464,5.3
c:vabb:466466,5.4
c:vabb:466467,5
c:vabb:466468,5.4
c:vabb:466469,5.4
c:vabb:466470,5.1
c:vabb:466471,5.3
c:vabb:466473,5.1
c:vabb:466474,5.1
c:vabb:466475,3.1
c:vabb:466476,5.3
c:vabb:466478,5.4
c:vabb:466479,5.4
c:vabb:466480,5.5
c:vabb:466482,5.5
c:vabb:466484,5.5
c:vabb:466485,5.5
c:vabb:466488,5.5
c:vabb:466491,5.5
c:vabb:466495,6.3.1
c:vabb:466496,6.1.1
c:vabb:466497,5.6
c:vabb:466498,5.7
c:vabb:466498,6.1.1
c:vabb:466499,2.2
c:vabb:466500,6.2.2
c:vabb:466501,6.2.2
c:vabb:466502,6.2.1
c:vabb:466502,6.2.2
c:vabb:466504,6.2.2
c:vabb:466510,6.1.1
c:vabb:466511,6.1.1
c:vabb:466513,3.3
c:vabb:466513,6.1.1
c:vabb:466514,6.3.2
c:vabb:466515,5.4
c:vabb:466516,6.2.1
c:vabb:466517,6.3.1
c:vabb:466518,0
c:vabb:466524,5.6
c:vabb:466525,5.5
c:vabb:466526,5.5
c:vabb:466528,5.5
c:vabb:466530,5.5
c:vabb:466531,5.5
c:vabb:466532,5.5
c:vabb:466534,5.2
c:vabb:466537,1.5
c:vabb:466541,5.5
c:vabb:466542,5.5
c:vabb:466542,5.6
c:vabb:466543,5.6
c:vabb:466544,5.5
c:vabb:466548,5.5
c:vabb:466552,5.2
c:vabb:466554,5.5
c:vabb:466556,5.5
c:vabb:466560,6.3.2
c:vabb:466563,5.6
c:vabb:466565,5.3
c:vabb:466566,5.4
c:vabb:466570,6.3.1
c:vabb:466572,1.2
c:vabb:466572,5.4
c:vabb:466572,6.1.2
c:vabb:466573,6.3.1
c:vabb:466578,6.1.2
c:vabb:466581,5.2
c:vabb:466582,6.3.1
c:vabb:466585,6.1.1
c:vabb:466586,6.4
c:vabb:466592,6.1.1
c:vabb:466595,6.2.1
c:vabb:466600,5.5
c:vabb:466604,6.1.1
c:vabb:466605,6.2.2
c:vabb:466606,2.11
c:vabb:466612,5.4
c:vabb:466622,5.4
c:vabb:466624,6.1.1
c:vabb:466625,6.1.1
c:vabb:466627,6.3.2
c:vabb:466628,6.2.2
c:vabb:466629,6.2.2
c:vabb:466629,6.4
c:vabb:466630,6.2.1
c:vabb:466631,6.5
c:vabb:466636,5.4
c:vabb:466637,6.2.1
c:vabb:466638,6.1.2
c:vabb:466639,6.2.2
c:vabb:466640,6.3.1
c:vabb:466641,6.1.1
c:vabb:466644,6.2.1
c:vabb:466645,6.2.2
c:vabb:466646,6.2.2
c:vabb:466648,6.2.1
c:vabb:466649,6.1.1
c:vabb:466652,6.2.1
c:vabb:466655,6.4
c:vabb:466656,6.3.1
c:vabb:466658,6.4
c:vabb:466659,6.2.2
c:vabb:466662,6.2.2
c:vabb:466664,6.2.1
c:vabb:466665,5.6
c:vabb:466666,6.5
c:vabb:466672,6.2.2
c:vabb:466673,5
c:vabb:466674,6.3.1
c:vabb:466675,6.2.1
c:vabb:466676,6.3.1
c:vabb:466680,6.3.1
c:vabb:466681,6.1.1
c:vabb:466685,6.2.1
c:vabb:466687,6.2.2
c:vabb:466688,6.2.1
c:vabb:466689,6.1.2
c:vabb:466692,5.9
c:vabb:466693,5.4
c:vabb:466695,3.2
c:vabb:466697,6.1.1
c:vabb:466708,6.2.1
c:vabb:466708,6.2.2
c:vabb:466709,3.3
c:vabb:466710,5.1
c:vabb:466714,6.3.2
c:vabb:466715,6.2.1
c:vabb:466716,6.3.1
c:vabb:466717,5.4
c:vabb:466718,3.3
c:vabb:466720,6.1.1
c:vabb:466722,6.2.1
c:vabb:466725,6.1.2
c:vabb:466728,6.4
c:vabb:466729,6.1.1
c:vabb:466730,6.2.2
c:vabb:466731,6.2.2
c:vabb:466733,5.4
c:vabb:466734,6.2.2
c:vabb:466741,5.9
c:vabb:466742,6.2.1
c:vabb:466744,3.3
c:vabb:466744,5.8
c:vabb:466745,3.3
c:vabb:466746,5.3
c:vabb:466746,5.8
c:vabb:466748,5.9
c:vabb:466752,3.3
c:vabb:466753,2.11
c:vabb:466754,3.2
c:vabb:466757,3.3
c:vabb:466759,3.3
c:vabb:466763,1.5
c:vabb:466766,3.3
c:vabb:466767,1.5
c:vabb:466769,3.2
c:vabb:466770,0
c:vabb:466771,5.4
c:vabb:466773,5.4
c:vabb:466774,3.2
c:vabb:466775,3.2
c:vabb:466777,1.5
c:vabb:466778,5.3
c:vabb:466779,5.3
c:vabb:466780,6.2.1
c:vabb:466781,3.2
c:vabb:466782,5.3
c:vabb:466789,3.2
c:vabb:466790,3.2
c:vabb:466792,3.5
c:vabb:466794,5.6
c:vabb:466797,5.3
c:vabb:466799,5.5
c:vabb:466800,3.2
c:vabb:466801,6.2.1
c:vabb:466802,5.4
c:vabb:466805,3.2
c:vabb:466806,3.2
c:vabb:466807,5.2
c:vabb:466808,5.5
c:vabb:466812,1.3
c:vabb:466813,5.5
c:vabb:466815,5.8
c:vabb:466817,5.5
c:vabb:466817,6.1.1
c:vabb:466818,5.5
c:vabb:466820,5.2
c:vabb:466822,3.2
c:vabb:466823,5.5
c:vabb:466827,3.3
c:vabb:466828,3.2
c:vabb:466829,1.5
c:vabb:466830,0
c:vabb:466831,5.7
c:vabb:466832,1.5
c:vabb:466835,3.3
c:vabb:466836,5.4
c:vabb:466837,5.5
c:vabb:466838,6.1.1
c:vabb:466839,6.3.2
c:vabb:466841,5.4
c:vabb:466842,3.2
c:vabb:466843,3.1
c:vabb:466844,3.3
c:vabb:466848,5.4
c:vabb:466849,5.4
c:vabb:466850,5.1
c:vabb:466851,3.2
c:vabb:466852,5.4
c:vabb:466855,2.2
c:vabb:466856,3
c:vabb:466857,3.3
c:vabb:466860,5.5
c:vabb:466861,3.2
c:vabb:466862,3.2
c:vabb:466863,5.4
c:vabb:466864,3.2
c:vabb:466865,3.1
c:vabb:466866,5.4
c:vabb:466871,6.4
c:vabb:466872,3.3
c:vabb:466873,3.3
c:vabb:466874,5.3
c:vabb:466875,4.1
c:vabb:466876,3.3
c:vabb:466879,5.4
c:vabb:466884,5.5
c:vabb:466889,3.2
c:vabb:466894,3.3
c:vabb:466897,5.3
c:vabb:466899,1.6
c:vabb:466900,3.3
c:vabb:466901,1.2
c:vabb:466908,3.3
c:vabb:466909,3.3
c:vabb:466910,5.3
c:vabb:466911,1.5
c:vabb:466913,1.5
c:vabb:466914,5.1
c:vabb:466916,4.5
c:vabb:466918,6.4
c:vabb:466919,5.5
c:vabb:466920,5.2
c:vabb:466921,1.5
c:vabb:466922,3.1
c:vabb:466923,0
c:vabb:466924,1.5
c:vabb:466926,5.5
c:vabb:466928,3.2
c:vabb:466930,2.2
c:vabb:466932,6.4
c:vabb:466933,1.3
c:vabb:466941,5.2
c:vabb:466942,1.5
c:vabb:466943,3.3
c:vabb:466945,5.7
c:vabb:466946,1.5
c:vabb:466948,5.2
c:vabb:466948,5.6
c:vabb:466953,5.4
c:vabb:466959,0
c:vabb:466960,4.5
c:vabb:466960,2.11
c:vabb:466963,5.3
c:vabb:466966,3.2
c:vabb:466967,5.1
c:vabb:466968,6.1.1
c:vabb:466969,5.1
c:vabb:466971,5.4
c:vabb:466974,5.5
c:vabb:466975,5.5
c:vabb:466979,3.2
c:vabb:466980,4.5
c:vabb:466980,2.11
c:vabb:466981,0
c:vabb:466984,5.2
c:vabb:466985,4.1
c:vabb:466986,2.8
c:vabb:466987,3.2
c:vabb:466988,5.3
c:vabb:466990,5.6
c:vabb:466992,6.2.1
c:vabb:466993,1.3
c:vabb:466994,6.2.1
c:vabb:466995,6.2.1
c:vabb:467000,6.2.1
c:vabb:467005,5.4
c:vabb:467006,5.1
c:vabb:467007,6.2.1
c:vabb:467010,6.1.1
c:vabb:467011,6.2.2
c:vabb:467013,6.1.1
c:vabb:467017,5.9
c:vabb:467020,5.5
c:vabb:467022,4.5
c:vabb:467022,2.11
c:vabb:467023,1.5
c:vabb:467026,1.5
c:vabb:467028,1.5
c:vabb:467029,2.11
c:vabb:467029,4.4
c:vabb:467030,5.2
c:vabb:467031,5.2
c:vabb:467034,5.5
c:vabb:467035,5.5
c:vabb:467036,5.5
c:vabb:467040,5.2
c:vabb:467041,6.2.1
c:vabb:467043,5.5
c:vabb:467045,5.5
c:vabb:467046,5.6
c:vabb:467050,5.2
c:vabb:467051,5.2
c:vabb:467054,5.7
c:vabb:467062,6.3.2
c:vabb:467063,6.1.1
c:vabb:467066,5.3
c:vabb:467072,5.5
c:vabb:467075,6.2.1
c:vabb:467080,6.2.2
c:vabb:467082,6.1.1
c:vabb:467084,6.1.1
c:vabb:467086,6.3.2
c:vabb:467087,1.5
c:vabb:467087,5.7
c:vabb:467089,4.1
c:vabb:467090,3.3
c:vabb:467095,5.7
c:vabb:467096,4.2
c:vabb:467098,5.2
c:vabb:467099,4.2
c:vabb:467100,5.7
c:vabb:467101,1.5
c:vabb:467104,5.6
c:vabb:467105,6.2.2
c:vabb:467108,6.1.1
c:vabb:467112,6.2.1
c:vabb:467114,5.4
c:vabb:467117,1.5
c:vabb:467118,4.1
c:vabb:467120,1.5
c:vabb:467121,4.5
c:vabb:467121,2.11
c:vabb:467122,4.1
c:vabb:467124,4.1
c:vabb:467135,6.2.1
c:vabb:467138,6.2.1
c:vabb:467139,3.1
c:vabb:467142,5.4
c:vabb:467144,5.2
c:vabb:467146,5.1
c:vabb:467147,1.5
c:vabb:467147,5.7
c:vabb:467148,5.3
c:vabb:467149,5.4
c:vabb:467156,3.3
c:vabb:467161,5.6
c:vabb:467162,5.2
c:vabb:467164,5.4
c:vabb:467168,2.11
c:vabb:467170,2.2
c:vabb:467172,5.5
c:vabb:467175,5.5
c:vabb:467177,5.3
c:vabb:467180,5.3
c:vabb:467181,5.3
c:vabb:467184,5.5
c:vabb:467187,5.5
c:vabb:467189,5.5
c:vabb:467190,5.5
c:vabb:467191,5.5
c:vabb:467192,3.2
c:vabb:467193,3.3
c:vabb:467195,3.3
c:vabb:467215,5.5
c:vabb:467216,3.2
c:vabb:467217,3.2
c:vabb:467218,5.3
c:vabb:467219,5.1
c:vabb:467220,5.3
c:vabb:467221,6.3.2
c:vabb:467223,6.2.1
c:vabb:467224,6.2.2
c:vabb:467230,3
c:vabb:467231,5.4
c:vabb:467231,5.6
c:vabb:467232,5.4
c:vabb:467235,5.3
c:vabb:467236,3.1
c:vabb:467238,6.2.1
c:vabb:467240,6.2.2
c:vabb:467241,6.2.1
c:vabb:467243,6.1.1
c:vabb:467244,6.2.2
c:vabb:467245,6.3.1
c:vabb:467248,5.4
c:vabb:467249,6.4
c:vabb:467251,5.4
c:vabb:467252,1.3
c:vabb:467254,6.3.2
c:vabb:467256,6.1.1
c:vabb:467260,5.4
c:vabb:467263,3.2
c:vabb:467265,6.2.2
c:vabb:467266,5.8
c:vabb:467267,5.1
c:vabb:467268,3
c:vabb:467269,3
c:vabb:467270,5.6
c:vabb:467271,5.5
c:vabb:467272,3.2
c:vabb:467273,3.2
c:vabb:467274,5.8
c:vabb:467277,3
c:vabb:467279,5.3
c:vabb:467288,3.3
c:vabb:467291,3
c:vabb:467292,3.3
c:vabb:467296,3.3
c:vabb:467297,3
c:vabb:467300,5.2
c:vabb:467302,2
c:vabb:467308,3
c:vabb:467309,1.3
c:vabb:467310,6.4
c:vabb:467325,5.4
c:vabb:467326,3.3
c:vabb:467327,3.3
c:vabb:467329,3.3
c:vabb:467340,1.6
c:vabb:467340,3.1
c:vabb:467340,3.2
c:vabb:467340,5.1
c:vabb:467341,3.5
c:vabb:467342,6.1.1
c:vabb:467343,3.2
c:vabb:467344,5.1
c:vabb:467346,6.2.1
c:vabb:467347,6.2.1
c:vabb:467355,5.4
c:vabb:467356,6.4
c:vabb:467357,6.4
c:vabb:467359,6.1.1
c:vabb:467360,2.1
c:vabb:467362,6.1.1
c:vabb:467362,6.2.2
c:vabb:467362,6.5
c:vabb:467373,2.1
c:vabb:467375,6.4
c:vabb:467376,5.9
c:vabb:467377,6.4
c:vabb:467378,3.2
c:vabb:467380,5.2
c:vabb:467381,6.1.1
c:vabb:467388,6.2.2
c:vabb:467393,3.2
c:vabb:467394,3.1
c:vabb:467395,6.2.1
c:vabb:467398,6.1.1
c:vabb:467405,3.3
c:vabb:467406,3.2
c:vabb:467407,2.1
c:vabb:467409,5.4
c:vabb:467415,3.3
c:vabb:467416,1.5
c:vabb:467417,5.3
c:vabb:467418,5.7
c:vabb:467427,1.5
c:vabb:467430,3.2
c:vabb:467435,1.2
c:vabb:467435,5.2
c:vabb:467453,2.1
c:vabb:467453,6.4
c:vabb:467456,1.2
c:vabb:467456,5.2
c:vabb:467458,5.2
c:vabb:467463,3.3
c:vabb:467464,3.3
c:vabb:467467,3.3
c:vabb:467468,3.3
c:vabb:467469,2.1
c:vabb:467472,6.4
c:vabb:467479,3.1
c:vabb:467481,3.1
c:vabb:467486,3.3
c:vabb:467487,1.6
c:vabb:467488,3.3
c:vabb:467492,3.2
c:vabb:467499,1.2
c:vabb:467501,1.2
c:vabb:467502,1.2
c:vabb:467503,5.2
c:vabb:467505,1.5
c:vabb:467508,3.2
c:vabb:467525,2.11
c:vabb:467526,5.2
c:vabb:467527,5.6
c:vabb:467528,5.2
c:vabb:467529,5.2
c:vabb:467530,6.4
c:vabb:467531,3.3
c:vabb:467548,5.2
c:vabb:467551,5.6
c:vabb:467552,5.2
c:vabb:467552,5.6
c:vabb:467557,5.5
c:vabb:467586,5.5
c:vabb:467588,5.6
c:vabb:467589,5.6
c:vabb:467590,5.2
c:vabb:467591,5.2
c:vabb:467592,1.2
c:vabb:467598,5.2
c:vabb:467600,5.5
c:vabb:467601,5.6
c:vabb:467602,5.6
c:vabb:467603,5.2
c:vabb:467605,5.2
c:vabb:467606,3.3
c:vabb:467607,3.2
c:vabb:467608,5.1
c:vabb:467609,5.4
c:vabb:467611,5.6
c:vabb:467613,5.6
c:vabb:467616,5.6
c:vabb:467620,5.6
c:vabb:467621,5.2
c:vabb:467624,5.2
c:vabb:467630,1.5
c:vabb:467631,3.3
c:vabb:467665,2.2
c:vabb:467668,5.2
c:vabb:467669,6.5
c:vabb:467670,5.2
c:vabb:467672,5.5
c:vabb:467673,2.11
c:vabb:467674,5.2
c:vabb:467677,1.2
c:vabb:467682,5.6
c:vabb:467684,5.2
c:vabb:467684,5.6
c:vabb:467685,5.2
c:vabb:467685,5.6
c:vabb:467690,5.2
c:vabb:467691,3.2
c:vabb:467692,5.4
c:vabb:467693,3.2
c:vabb:467694,3.2
c:vabb:467695,3.2
c:vabb:467696,3.2
c:vabb:467698,5.2
c:vabb:467700,5.2
c:vabb:467703,3.2
c:vabb:467704,3.2
c:vabb:467705,3.2
c:vabb:467706,6.1.1
c:vabb:467707,2.5
c:vabb:467710,6.4
c:vabb:467712,5.4
c:vabb:467738,5.5
c:vabb:467738,5.9
c:vabb:467748,3.1
c:vabb:467749,5.1
c:vabb:467751,5.1
c:vabb:467752,3.2
c:vabb:467755,0
c:vabb:467756,3.2
c:vabb:467760,3.1
c:vabb:467772,5.5
c:vabb:467796,5.2
c:vabb:467804,5.4
c:vabb:467805,6.3.1
c:vabb:467806,5.6
c:vabb:467809,5.4
c:vabb:467810,6.4
c:vabb:467811,5.2
c:vabb:467812,3.1
c:vabb:467813,3.2
c:vabb:467815,5.1
c:vabb:467816,1.6
c:vabb:467817,4.3
c:vabb:467818,6.4
c:vabb:467819,5.4
c:vabb:467821,5.2
c:vabb:467822,5.4
c:vabb:467823,5.5
c:vabb:467824,6.1.1
c:vabb:467825,5.2
c:vabb:467826,5.6
c:vabb:467827,5.6
c:vabb:467828,5.5
c:vabb:467829,5
c:vabb:467830,5.5
c:vabb:467831,5.2
c:vabb:467862,5.5
c:vabb:467862,5.9
c:vabb:467863,5.5
c:vabb:467863,5.9
c:vabb:467865,3.3
c:vabb:467866,3.2
c:vabb:467867,3.2
c:vabb:467868,0
c:vabb:467869,3.3
c:vabb:467870,5.3
c:vabb:467871,5.6
c:vabb:467872,5.2
c:vabb:467874,1.2
c:vabb:467875,5.2
c:vabb:467875,5.6
c:vabb:467880,5.2
c:vabb:467883,3.3
c:vabb:467887,5.2
c:vabb:467893,5.4
c:vabb:467894,5.6
c:vabb:467895,6.1.1
c:vabb:467897,5.6
c:vabb:467898,2.2
c:vabb:467899,5.3
c:vabb:467900,5.4
c:vabb:467900,6.5
c:vabb:467901,6.2.2
c:vabb:467902,5.4
c:vabb:467903,6.1.1
c:vabb:467904,5.4
c:vabb:467908,3.1
c:vabb:467909,1.6
c:vabb:467910,3.1
c:vabb:467914,5.3
c:vabb:467916,5.3
c:vabb:467918,1
c:vabb:467921,0
c:vabb:467934,5.2
c:vabb:467937,0
c:vabb:467942,1.2
c:vabb:467949,5.2
c:vabb:467950,5.1
c:vabb:467951,5.1
c:vabb:467952,5.1
c:vabb:467953,5.1
c:vabb:467956,5.1
c:vabb:467957,5.1
c:vabb:467958,5.2
c:vabb:467959,1.6
c:vabb:467961,0
c:vabb:467962,5.1
c:vabb:467963,5.1
c:vabb:467964,5.7
c:vabb:467965,5.1
c:vabb:467986,3.3
c:vabb:467986,5.9
c:vabb:467987,3.2
c:vabb:467988,5.4
c:vabb:467990,5.1
c:vabb:467991,3
c:vabb:467992,5.1
c:vabb:467993,6.3.1
c:vabb:467995,3.1
c:vabb:467996,1.1
c:vabb:467996,5.3
c:vabb:467997,2.3
c:vabb:467998,1.1
c:vabb:467999,1.1
c:vabb:468000,5.1
c:vabb:468002,5.3
c:vabb:468004,5.1
c:vabb:468006,5.1
c:vabb:468008,5.3
c:vabb:468010,5.4
c:vabb:468011,3.3
c:vabb:468013,5.1
c:vabb:468015,5.1
c:vabb:468017,5.4
c:vabb:468020,5.1
c:vabb:468021,5.3
c:vabb:468022,5.1
c:vabb:468023,5.3
c:vabb:468024,0
c:vabb:468025,5.1
c:vabb:468028,5.3
c:vabb:468029,3.1
c:vabb:468032,3.2
c:vabb:468033,3.2
c:vabb:468034,3.2
c:vabb:468035,3.3
c:vabb:468036,3.2
c:vabb:468037,3.3
c:vabb:468038,3.2
c:vabb:468040,2.2
c:vabb:468041,5.6
c:vabb:468042,5.4
c:vabb:468043,6.2
c:vabb:468044,5.5
c:vabb:468045,6.5
c:vabb:468047,5.4
c:vabb:468048,5.3
c:vabb:468049,3.3
c:vabb:468050,2.2
c:vabb:468051,5.6
c:vabb:468052,2.2
c:vabb:468053,3.2
c:vabb:468054,3.2
c:vabb:468055,3.2
c:vabb:468061,1.6
c:vabb:468062,3.2
c:vabb:468065,3.2
c:vabb:468066,3.2
c:vabb:468067,0
c:vabb:468069,3.2
c:vabb:468070,5.3
c:vabb:468071,3.3
c:vabb:468072,3.3
c:vabb:468073,5.1
c:vabb:468075,5.2
c:vabb:468077,5.4
c:vabb:468078,5.4
c:vabb:468080,5.3
c:vabb:468081,3.2
c:vabb:468095,5.7
c:vabb:468099,5.6
c:vabb:468100,5.4
c:vabb:468101,5.3
c:vabb:468103,6.1.1
c:vabb:468106,5.4
c:vabb:468108,5.6
c:vabb:468113,5.6
c:vabb:468114,5.4
c:vabb:468115,5.6
c:vabb:468116,5.3
c:vabb:468117,5.4
c:vabb:468118,1.6
c:vabb:468120,5.6
c:vabb:468121,5.5
c:vabb:468122,6.4
c:vabb:468124,6.2.1
c:vabb:468135,6.1.1
c:vabb:468136,5.2
c:vabb:468137,5.6
c:vabb:468138,5.2
c:vabb:468140,5.3
c:vabb:468146,5.4
c:vabb:468147,5.4
c:vabb:468148,5.6
c:vabb:468152,2.5
c:vabb:468153,1.1
c:vabb:468160,5.5
c:vabb:468160,5.6
c:vabb:468161,5.5
c:vabb:468162,5.5
c:vabb:468163,5.5
c:vabb:468168,5.5
c:vabb:468172,5.2
c:vabb:468174,3.2
c:vabb:468175,3.2
c:vabb:468176,2.11
c:vabb:468177,3.2
c:vabb:468178,3.3
c:vabb:468180,3.2
c:vabb:468181,2.2
c:vabb:468182,3.2
c:vabb:468184,5.4
c:vabb:468185,5.6
c:vabb:468186,5.1
c:vabb:468187,5.1
c:vabb:468187,5.3
c:vabb:468187,6.5
c:vabb:468188,5.1
c:vabb:468188,5.3
c:vabb:468191,5.1
c:vabb:468202,5.6
c:vabb:468203,2.2
c:vabb:468204,5.6
c:vabb:468205,5.4
c:vabb:468206,5.6
c:vabb:468207,5.6
c:vabb:468208,5.6
c:vabb:468210,2.2
c:vabb:468211,5.9
c:vabb:468212,5.4
c:vabb:468213,5.4
c:vabb:468215,5.4
c:vabb:468217,3.3
c:vabb:468218,3.1
c:vabb:468219,3.2
c:vabb:468220,3.2
c:vabb:468221,5.4
c:vabb:468222,5.4
c:vabb:468223,5.1
c:vabb:468226,5.6
c:vabb:468227,5.6
c:vabb:468230,6.4
c:vabb:468231,5.2
c:vabb:468232,1.3
c:vabb:468235,5.1
c:vabb:468236,3.2
c:vabb:468236,5.1
c:vabb:468238,5.3
c:vabb:468239,5.1
c:vabb:468242,5.3
c:vabb:468243,3.2
c:vabb:468261,3.3
c:vabb:468262,3.2
c:vabb:468265,3.1
c:vabb:468266,5.1
c:vabb:468267,6.2.1
c:vabb:468268,5.2
c:vabb:468269,5
c:vabb:468271,5.3
c:vabb:468274,3.3
c:vabb:468275,3.2
c:vabb:468276,3.3
c:vabb:468278,3.2
c:vabb:468280,5.1
c:vabb:468282,3.3
c:vabb:468284,5.1
c:vabb:468285,5.5
c:vabb:468290,5.5
c:vabb:468293,5.5
c:vabb:468294,5.5
c:vabb:468295,5.4
c:vabb:468296,5.6
c:vabb:468298,5.4
c:vabb:468300,5.5
c:vabb:468300,5.9
c:vabb:468302,5.9
c:vabb:468306,3.2
c:vabb:468307,5.5
c:vabb:468308,5.5
c:vabb:468309,5.5
c:vabb:468311,5.5
c:vabb:468312,5.5
c:vabb:468313,5.5
c:vabb:468314,5.5
c:vabb:468315,5.5
c:vabb:468316,5.5
c:vabb:468317,5.5
c:vabb:468318,5.5
c:vabb:468319,5.5
c:vabb:468321,5.5
c:vabb:468322,5.6
c:vabb:468324,5.5
c:vabb:468327,5.5
c:vabb:468328,5.9
c:vabb:468329,5.5
c:vabb:468331,5.5
c:vabb:468333,5.5
c:vabb:468334,5.5
c:vabb:468338,5.5
c:vabb:468342,5.4
c:vabb:468345,5.5
c:vabb:468346,5.5
c:vabb:468366,5.5
c:vabb:468381,5.5
c:vabb:468384,5.5
c:vabb:468389,5.5
c:vabb:468392,5.5
c:vabb:468396,5.5
c:vabb:468403,5.5
c:vabb:468408,5.5
c:vabb:468410,5.6
c:vabb:468411,5.6
c:vabb:468416,5.5
c:vabb:468419,5.5
c:vabb:468421,1.6
c:vabb:468421,3.1
c:vabb:468421,5.1
c:vabb:468421,5.4
c:vabb:468422,5.5
c:vabb:468433,5.5
c:vabb:468442,5.5
c:vabb:468444,5.5
c:vabb:468451,5.5
c:vabb:468452,5
c:vabb:468454,5.4
c:vabb:468465,5.5
c:vabb:468467,5.5
c:vabb:468469,5.4
c:vabb:468470,5.5
c:vabb:468471,5.5
c:vabb:468472,5.5
c:vabb:468476,5.5
c:vabb:468483,5.5
c:vabb:468485,5.5
c:vabb:468486,5.5
c:vabb:468487,5.5
c:vabb:468489,5.5
c:vabb:468490,5.5
c:vabb:468495,5.5
c:vabb:468496,5.5
c:vabb:468497,5.5
c:vabb:468498,5.9
c:vabb:468500,5.5
c:vabb:468501,5.5
c:vabb:468501,5.9
c:vabb:468503,5.5
c:vabb:468504,5.5
c:vabb:468505,5.5
c:vabb:468506,5.4
c:vabb:468506,5.5
c:vabb:468507,5.5
c:vabb:468507,5.9
c:vabb:468509,5.5
c:vabb:468510,5.5
c:vabb:468512,5.5
c:vabb:468513,5.5
c:vabb:468514,5.5
c:vabb:468516,1.5
c:vabb:468518,5.5
c:vabb:468519,3.3
c:vabb:468521,5.5
c:vabb:468522,5.5
c:vabb:468526,1.5
c:vabb:468527,3.3
c:vabb:468529,0
c:vabb:468530,2.6
c:vabb:468531,5.3
c:vabb:468533,1.5
c:vabb:468534,5.2
c:vabb:468535,3.3
c:vabb:468536,3.3
c:vabb:468537,5.3
c:vabb:468539,3.2
